index,reference,lut_real,fast_real,exact_int
1934,39116.99999999818101060,39116.996093750,39117.000000000,39117
1935,39535.99999999813007889,39536.000000000,39535.996093750,39536
1936,39299.99999999817373464,39300.000000000,39300.000000000,39300
1937,39481.99999999812280294,39482.000000000,39481.996093750,39482
1938,39749.99999999810825102,39750.000000000,39750.000000000,39750
1939,39547.99999999813007889,39548.000000000,39548.000000000,39548
1940,39552.99999999813735485,39553.000000000,39553.000000000,39553
1941,39578.99999999813735485,39579.000000000,39579.000000000,39579
1942,39792.99999999812280294,39793.000000000,39793.000000000,39793
1943,40074.99999999809369911,40074.996093750,40074.992187500,40075
1944,39886.99999999810825102,39887.000000000,39887.000000000,39887
1945,40028.99999999808642315,40029.000000000,40028.996093750,40029
1946,40699.99999999803549144,40700.003906250,40699.996093750,40700
1947,39579.99999999811552698,39579.996093750,39579.992187500,39580
1948,40620.99999999803549144,40620.992187500,40620.992187500,40621
1949,39774.99999999812280294,39775.000000000,39774.996093750,39775
1950,40202.99999999807914719,40203.000000000,40202.996093750,40203
1951,39743.99999999810825102,39744.000000000,39743.996093750,39744
1952,40032.99999999809369911,40032.996093750,40033.000000000,40033
1953,40515.99999999803549144,40516.000000000,40516.000000000,40516
1954,39788.99999999806459527,39789.000000000,39788.992187500,39789
1955,40200.99999999805004336,40201.000000000,40201.000000000,40201
1956,39511.99999999812280294,39511.996093750,39512.000000000,39512
1957,40017.99999999806459527,40018.000000000,40018.000000000,40018
1958,39654.99999999808642315,39655.000000000,39654.996093750,39655
1959,39503.99999999809369911,39503.992187500,39503.996093750,39504
1960,39532.99999999809369911,39533.000000000,39533.000000000,39533
1961,40636.99999999801366357,40636.996093750,40636.992187500,40637
1962,40427.99999999802093953,40428.000000000,40427.996093750,40428
1963,40519.99999999801366357,40519.996093750,40519.992187500,40520
1964,40156.99999999803549144,40157.000000000,40156.992187500,40157
1965,40053.99999999805731932,40054.000000000,40054.000000000,40054
1966,40093.99999999805731932,40093.992187500,40094.000000000,40094
1967,40200.99999999803549144,40200.996093750,40200.992187500,40201
1968,40624.99999999799911166,40625.000000000,40625.000000000,40625
1969,39955.99999999804276740,39956.000000000,39955.996093750,39956
1970,39900.99999999803549144,39901.000000000,39901.000000000,39901
1971,40177.99999999803549144,40177.996093750,40178.000000000,40178
1972,40221.99999999803549144,40221.996093750,40222.000000000,40222
1973,40218.99999999802821549,40219.000000000,40219.000000000,40219
1974,40302.99999999805004336,40303.000000000,40303.000000000,40303
1975,40614.99999999799183570,40614.992187500,40615.000000000,40615
1976,40327.99999999803549144,40327.996093750,40328.000000000,40328
1977,40085.99999999803549144,40086.000000000,40086.000000000,40086
1978,39803.99999999805004336,39804.000000000,39804.000000000,39804
1979,40138.99999999802093953,40139.000000000,40139.000000000,40139
1980,40311.99999999799911166,40312.000000000,40311.992187500,40312
1981,39565.99999999807187123,39566.000000000,39565.996093750,39566
1982,40275.99999999802093953,40276.000000000,40276.000000000,40276
1983,40206.99999999802093953,40207.000000000,40206.992187500,40207
1984,40553.99999999799911166,40553.996093750,40553.996093750,40554
1985,40370.99999999797728378,40370.996093750,40370.992187500,40371
1986,40492.99999999800638761,40493.000000000,40492.996093750,40493
1987,40171.99999999797728378,40172.000000000,40172.000000000,40172
1988,40953.99999999797000783,40954.000000000,40954.000000000,40954
1989,41105.99999999791907612,41106.000000000,41106.000000000,41106
1990,41045.99999999794090400,41046.000000000,41046.000000000,41046
1991,41102.99999999792635208,41102.992187500,41102.996093750,41103
1992,40196.99999999800638761,40196.996093750,40197.000000000,40197
1993,40402.99999999797728378,40402.992187500,40403.000000000,40403
1994,41051.99999999793362804,41052.000000000,41052.000000000,41052
1995,41405.99999999790452421,41406.000000000,41405.996093750,41406
1996,40441.99999999800638761,40442.000000000,40442.000000000,40442
1997,40623.99999999795545591,40624.000000000,40623.996093750,40624
1998,40948.99999999793362804,40949.000000000,40948.992187500,40949
1999,39957.99999999799911166,39957.992187500,39957.992187500,39958
2000,40720.99999999794817995,40721.000000000,40720.996093750,40721
2001,41515.99999999789724825,41516.000000000,41515.996093750,41516
2002,40707.99999999794817995,40708.000000000,40707.996093750,40708
2003,41064.99999999791180016,41064.996093750,41064.992187500,41065
2004,41590.99999999788997229,41591.000000000,41591.000000000,41591
2005,40873.99999999794090400,40874.000000000,40873.996093750,40874
2006,40567.99999999796273187,40568.000000000,40567.992187500,40568
2007,41626.99999999787542038,41626.996093750,41626.992187500,41627
2008,41001.99999999791907612,41002.000000000,41001.992187500,41002
2009,41052.99999999789724825,41053.000000000,41052.992187500,41053
2010,40831.99999999796273187,40832.000000000,40831.992187500,40832
2011,40686.99999999793362804,40687.000000000,40686.992187500,40687
2012,41305.99999999791180016,41305.992187500,41305.992187500,41306
2013,41293.99999999788997229,41294.000000000,41293.992187500,41294
2014,40926.99999999793362804,40927.000000000,40926.992187500,40927
2015,41071.99999999790452421,41072.000000000,41071.992187500,41072
2016,40743.99999999794090400,40743.996093750,40743.996093750,40744
2017,40710.99999999791907612,40711.000000000,40711.000000000,40711
2018,41087.99999999791907612,41088.000000000,41087.996093750,41088
2019,41617.99999999784631655,41618.000000000,41618.000000000,41618
2020,41270.99999999787542038,41270.996093750,41271.000000000,41271
2021,41024.99999999788997229,41025.000000000,41025.000000000,41025
2022,41462.99999999787542038,41463.000000000,41463.000000000,41463
2023,41802.99999999783176463,41802.996093750,41802.992187500,41803
2024,41653.99999999786086846,41653.992187500,41654.000000000,41654
2025,42411.99999999778810889,42411.996093750,42411.992187500,42412
2026,41392.99999999788997229,41393.000000000,41392.992187500,41393
2027,41714.99999999783176463,41715.000000000,41714.992187500,41715
2028,41423.99999999785359250,41423.996093750,41423.996093750,41424
2029,41665.99999999783176463,41666.000000000,41665.996093750,41666
2030,41414.99999999786086846,41415.000000000,41415.000000000,41415
2031,41504.99999999785359250,41505.000000000,41504.992187500,41505
2032,41448.99999999787542038,41449.000000000,41449.000000000,41449
2033,41834.99999999780993676,41835.000000000,41834.996093750,41835
2034,41844.99999999783176463,41845.000000000,41844.996093750,41845
2035,41568.99999999783176463,41568.996093750,41569.000000000,41569
2036,41773.99999999783176463,41774.000000000,41774.000000000,41774
2037,41443.99999999784631655,41444.000000000,41444.000000000,41444
2038,41951.99999999783176463,41952.000000000,41952.000000000,41952
2039,41990.99999999780266080,41990.996093750,41991.000000000,41991
2040,41994.99999999780993676,41995.000000000,41994.996093750,41995
2041,41793.99999999780266080,41794.000000000,41793.996093750,41794
2042,41888.99999999781721272,41889.000000000,41889.000000000,41889
2043,42068.99999999778810889,42069.000000000,42069.000000000,42069
2044,42070.99999999778810889,42070.992187500,42070.992187500,42071
2045,41280.99999999784631655,41281.000000000,41281.000000000,41281
2046,41748.99999999781721272,41748.996093750,41749.000000000,41749
2047,42337.99999999775900505,42338.000000000,42338.000000000,42338
2048,41516.99999999927240424,41517.000000000,41516.996093750,41517
2049,41792.99999999925057637,41792.996093750,41792.992187500,41793
2050,41387.99999999928695615,41388.000000000,41387.992187500,41388
2051,41757.99999999924330041,41758.000000000,41758.000000000,41758
2052,41396.99999999925785232,41397.000000000,41396.996093750,41397
2053,41566.99999999926512828,41567.000000000,41567.000000000,41567
2054,41744.99999999924330041,41745.000000000,41745.000000000,41745
2055,42704.99999999920692062,42704.996093750,42705.000000000,42705
2056,41825.99999999926512828,41826.000000000,41826.000000000,41826
2057,41735.99999999925785232,41735.996093750,41735.992187500,41736
2058,41898.99999999927968020,41899.000000000,41899.000000000,41899
2059,42022.99999999922874849,42023.000000000,42022.996093750,42023
2060,41520.99999999929423211,41521.000000000,41520.992187500,41521
2061,41998.99999999924330041,41999.000000000,41998.992187500,41999
2062,41823.99999999924330041,41824.000000000,41824.000000000,41824
2063,41686.99999999924330041,41687.000000000,41686.992187500,41687
2064,42179.99999999927240424,42179.996093750,42179.992187500,42180
2065,41863.99999999923602445,41864.000000000,41863.992187500,41864
2066,40436.99999999933788786,40437.000000000,40436.992187500,40437
2067,40987.99999999925785232,40987.996093750,40987.992187500,40988
2068,41396.99999999925785232,41397.000000000,41397.000000000,41397
2069,42061.99999999922147254,42062.000000000,42061.992187500,42062
2070,41417.99999999922874849,41417.996093750,41417.996093750,41418
2071,41523.99999999924330041,41523.996093750,41523.992187500,41524
2072,41522.99999999928695615,41523.000000000,41522.992187500,41523
2073,41404.99999999925057637,41405.000000000,41404.992187500,41405
2074,41495.99999999927240424,41496.000000000,41495.992187500,41496
2075,41148.99999999926512828,41149.000000000,41148.992187500,41149
2076,41173.99999999930150807,41174.000000000,41173.992187500,41174
2077,41602.99999999924330041,41603.000000000,41602.992187500,41603
2078,41295.99999999927240424,41296.000000000,41295.996093750,41296
2079,40811.99999999927240424,40812.000000000,40811.992187500,40812
2080,42248.99999999921419658,42248.996093750,42248.992187500,42249
2081,41407.99999999924330041,41407.996093750,41407.992187500,41408
2082,41609.99999999925057637,41609.996093750,41609.992187500,41610
2083,41351.99999999922874849,41352.000000000,41351.992187500,41352
2084,41103.99999999926512828,41103.996093750,41103.992187500,41104
2085,40737.99999999925057637,40738.000000000,40737.992187500,40738
2086,41597.99999999925785232,41598.000000000,41597.992187500,41598
2087,41434.99999999922874849,41434.996093750,41434.984375000,41435
2088,41146.99999999925785232,41147.000000000,41146.996093750,41147
2089,40962.99999999924330041,40962.992187500,40962.988281250,40963
2090,41320.99999999924330041,41320.996093750,41320.992187500,41321
2091,40875.99999999922874849,40876.000000000,40875.984375000,40876
2092,41227.99999999924330041,41227.996093750,41227.992187500,41228
2093,41029.99999999924330041,41030.000000000,41029.992187500,41030
2094,40796.99999999925057637,40796.996093750,40796.992187500,40797
2095,41197.99999999924330041,41197.992187500,41197.992187500,41198
2096,40215.99999999930150807,40216.000000000,40215.992187500,40216
2097,41130.99999999922874849,41131.000000000,41130.992187500,41131
2098,40840.99999999926512828,40840.996093750,40840.992187500,40841
2099,40505.99999999925057637,40506.000000000,40505.992187500,40506
2100,40463.99999999927240424,40463.996093750,40463.992187500,40464
2101,40558.99999999925785232,40559.000000000,40558.992187500,40559
2102,40555.99999999927240424,40556.000000000,40555.992187500,40556
2103,40687.99999999924330041,40687.992187500,40687.992187500,40688
2104,41084.99999999924330041,41085.000000000,41084.992187500,41085
2105,40959.99999999923602445,40960.000000000,40959.988281250,40960
2106,40610.99999999925785232,40611.000000000,40610.992187500,40611
2107,40429.99999999925785232,40430.000000000,40429.992187500,40430
2108,40996.99999999922874849,40996.992187500,40996.992187500,40997
2109,40638.99999999925785232,40639.000000000,40638.992187500,40639
2110,40516.99999999925785232,40517.000000000,40516.992187500,40517
2111,41002.99999999922874849,41002.996093750,41002.992187500,41003
2112,40200.99999999925785232,40200.996093750,40200.996093750,40201
2113,41091.99999999921419658,41091.996093750,41091.984375000,41092
2114,40293.99999999924330041,40294.000000000,40293.988281250,40294
2115,40247.99999999922874849,40248.000000000,40247.992187500,40248
2116,40140.99999999925785232,40141.000000000,40140.992187500,40141
2117,39969.99999999925785232,39970.000000000,39969.992187500,39970
2118,40244.99999999925785232,40245.000000000,40244.996093750,40245
2119,40599.99999999921419658,40599.996093750,40599.992187500,40600
2120,40424.99999999925785232,40424.996093750,40424.992187500,40425
2121,40274.99999999924330041,40274.996093750,40274.996093750,40275
2122,40109.99999999926512828,40110.000000000,40109.992187500,40110
2123,39926.99999999923602445,39927.000000000,39926.992187500,39927
2124,40160.99999999926512828,40160.996093750,40160.992187500,40161
2125,40369.99999999922874849,40370.000000000,40369.992187500,40370
2126,40139.99999999925785232,40139.996093750,40139.992187500,40140
2127,40419.99999999921419658,40419.996093750,40419.988281250,40420
2128,40451.99999999925785232,40452.000000000,40451.996093750,40452
2129,39825.99999999925057637,39825.996093750,39825.984375000,39826
2130,40136.99999999927240424,40137.000000000,40136.992187500,40137
2131,40508.99999999921419658,40508.996093750,40508.984375000,40509
2132,40211.99999999925785232,40212.000000000,40211.992187500,40212
2133,39829.99999999925785232,39830.000000000,39829.992187500,39830
2134,39903.99999999927240424,39904.000000000,39903.992187500,39904
2135,39532.99999999925057637,39532.992187500,39532.988281250,39533
2136,40567.99999999924330041,40568.000000000,40567.992187500,40568
2137,39561.99999999925785232,39562.000000000,39561.988281250,39562
2138,39762.99999999927968020,39763.000000000,39762.992187500,39763
2139,39834.99999999922147254,39835.000000000,39834.988281250,39835
2140,39318.99999999927240424,39318.996093750,39318.988281250,39319
2141,39430.99999999925057637,39431.000000000,39430.988281250,39431
2142,39439.99999999930150807,39440.000000000,39439.992187500,39440
2143,39518.99999999924330041,39519.000000000,39518.996093750,39519
2144,39973.99999999923602445,39974.000000000,39973.992187500,39974
2145,39307.99999999925785232,39308.000000000,39307.988281250,39308
2146,39431.99999999929423211,39432.000000000,39431.992187500,39432
2147,39003.99999999924330041,39003.996093750,39003.992187500,39004
2148,39720.99999999922874849,39721.000000000,39720.992187500,39721
2149,39372.99999999924330041,39373.000000000,39372.992187500,39373
2150,39499.99999999924330041,39500.000000000,39499.992187500,39500
2151,39628.99999999922874849,39628.996093750,39628.984375000,39629
2152,39440.99999999928695615,39441.000000000,39440.992187500,39441
2153,39615.99999999922874849,39615.996093750,39615.992187500,39616
2154,39243.99999999927240424,39244.000000000,39243.992187500,39244
2155,39327.99999999922874849,39328.000000000,39327.984375000,39328
2156,38965.99999999927240424,38965.996093750,38965.992187500,38966
2157,39575.99999999922874849,39576.000000000,39575.992187500,39576
2158,38894.99999999927240424,38895.000000000,38894.992187500,38895
2159,39304.99999999924330041,39305.000000000,39304.988281250,39305
2160,39717.99999999925785232,39718.000000000,39717.992187500,39718
2161,39008.99999999925785232,39008.996093750,39008.984375000,39009
2162,39006.99999999927240424,39007.000000000,39006.992187500,39007
2163,39645.99999999922147254,39645.996093750,39645.992187500,39646
2164,39233.99999999924330041,39234.000000000,39233.992187500,39234
2165,39832.99999999922147254,39833.000000000,39832.992187500,39833
2166,39463.99999999927968020,39464.000000000,39463.992187500,39464
2167,38506.99999999925785232,38506.996093750,38506.992187500,38507
2168,39560.99999999925057637,39561.000000000,39560.988281250,39561
2169,38733.99999999925057637,38733.996093750,38733.992187500,38734
2170,39274.99999999927240424,39275.000000000,39274.992187500,39275
2171,39197.99999999924330041,39198.000000000,39197.992187500,39198
2172,39648.99999999922147254,39648.996093750,39648.992187500,39649
2173,38739.99999999925785232,38740.000000000,38739.992187500,38740
2174,39083.99999999927240424,39083.996093750,39083.992187500,39084
2175,38228.99999999927240424,38229.000000000,38228.992187500,38229
2176,38904.99999999922874849,38905.000000000,38904.992187500,38905
2177,39173.99999999918509275,39173.996093750,39173.984375000,39174
2178,38778.99999999921419658,38779.000000000,38778.984375000,38779
2179,37844.99999999922874849,37845.000000000,37844.992187500,37845
2180,38488.99999999922874849,38489.000000000,38488.988281250,38489
2181,38573.99999999921419658,38574.000000000,38573.996093750,38574
2182,39036.99999999921419658,39037.000000000,39036.992187500,39037
2183,38227.99999999922874849,38228.000000000,38227.988281250,38228
2184,38971.99999999921419658,38971.996093750,38971.992187500,38972
2185,38839.99999999919964466,38839.996093750,38839.988281250,38840
2186,39480.99999999917054083,39481.000000000,39480.992187500,39481
2187,38534.99999999921419658,38535.000000000,38534.992187500,38535
2188,38802.99999999918509275,38803.000000000,38802.992187500,38803
2189,38291.99999999922874849,38292.000000000,38291.992187500,38292
2190,38380.99999999925785232,38380.996093750,38380.988281250,38381
2191,38449.99999999921419658,38450.000000000,38449.988281250,38450
2192,38520.99999999924330041,38520.996093750,38520.992187500,38521
2193,38916.99999999919964466,38917.000000000,38916.984375000,38917
2194,38568.99999999921419658,38569.000000000,38568.992187500,38569
2195,38079.99999999922147254,38080.000000000,38079.992187500,38080
2196,38690.99999999924330041,38691.000000000,38690.992187500,38691
2197,38267.99999999922874849,38268.000000000,38267.992187500,38268
2198,38088.99999999924330041,38089.000000000,38088.992187500,38089
2199,38021.99999999923602445,38021.996093750,38021.984375000,38022
2200,38216.99999999922874849,38217.000000000,38216.992187500,38217
2201,38023.99999999924330041,38023.996093750,38023.992187500,38024
2202,38109.99999999925785232,38110.000000000,38109.992187500,38110
2203,37956.99999999923602445,37956.996093750,37956.988281250,37957
2204,38409.99999999923602445,38409.996093750,38409.988281250,38410
2205,38599.99999999921419658,38600.000000000,38599.992187500,38600
2206,37926.99999999925057637,37927.000000000,37926.992187500,37927
2207,37825.99999999923602445,37826.000000000,37825.984375000,37826
2208,37750.99999999925057637,37751.000000000,37750.992187500,37751
2209,37114.99999999925785232,37115.000000000,37114.984375000,37115
2210,37786.99999999924330041,37787.000000000,37786.988281250,37787
2211,37596.99999999922874849,37597.000000000,37596.988281250,37597
2212,38224.99999999919964466,38225.000000000,38224.988281250,38225
2213,37952.99999999922147254,37953.000000000,37952.984375000,37953
2214,38368.99999999919964466,38369.000000000,38368.992187500,38369
2215,38005.99999999921419658,38005.996093750,38005.984375000,38006
2216,37629.99999999924330041,37630.000000000,37629.992187500,37630
2217,38087.99999999921419658,38087.996093750,38087.988281250,38088
2218,38037.99999999920692062,38038.000000000,38037.988281250,38038
2219,38380.99999999919964466,38381.000000000,38380.984375000,38381
2220,37835.99999999924330041,37835.996093750,37835.988281250,37836
2221,38215.99999999921419658,38216.000000000,38215.992187500,38216
2222,37605.99999999925785232,37605.996093750,37605.992187500,37606
2223,38264.99999999919964466,38264.996093750,38264.988281250,38265
2224,37400.99999999925785232,37401.000000000,37400.992187500,37401
2225,37500.99999999924330041,37501.000000000,37500.988281250,37501
2226,37941.99999999922874849,37942.000000000,37941.988281250,37942
2227,37667.99999999922874849,37668.000000000,37667.988281250,37668
2228,37615.99999999922874849,37616.000000000,37615.992187500,37616
2229,37779.99999999922147254,37780.000000000,37779.992187500,37780
2230,37987.99999999921419658,37988.000000000,37987.992187500,37988
2231,37347.99999999924330041,37347.996093750,37347.992187500,37348
2232,37210.99999999925785232,37211.000000000,37210.988281250,37211
2233,37803.99999999921419658,37804.000000000,37803.988281250,37804
2234,38060.99999999922147254,38061.000000000,38060.988281250,38061
2235,37214.99999999923602445,37215.000000000,37214.988281250,37215
2236,37345.99999999925785232,37345.996093750,37345.988281250,37346
2237,38045.99999999922874849,38046.000000000,38045.992187500,38046
2238,37769.99999999924330041,37770.000000000,37769.992187500,37770
2239,37528.99999999923602445,37529.000000000,37528.992187500,37529
2240,36461.99999999928695615,36461.996093750,36461.992187500,36462
2241,37781.99999999919964466,37782.000000000,37781.984375000,37782
2242,37696.99999999921419658,37697.000000000,37696.984375000,37697
2243,36907.99999999922874849,36908.000000000,36907.988281250,36908
2244,37609.99999999922874849,37610.000000000,37609.992187500,37610
2245,37932.99999999919964466,37933.000000000,37932.992187500,37933
2246,37082.99999999924330041,37083.000000000,37082.992187500,37083
2247,36726.99999999924330041,36726.992187500,36726.984375000,36727
2248,37804.99999999922874849,37804.996093750,37804.992187500,37805
2249,36874.99999999924330041,36874.996093750,36874.984375000,36875
2250,37727.99999999920692062,37728.000000000,37727.988281250,37728
2251,37957.99999999918509275,37958.000000000,37957.988281250,37958
2252,37446.99999999921419658,37446.996093750,37446.988281250,37447
2253,37043.99999999923602445,37044.000000000,37043.988281250,37044
2254,36808.99999999924330041,36808.996093750,36808.988281250,36809
2255,37245.99999999921419658,37245.996093750,37245.984375000,37246
2256,36954.99999999923602445,36955.000000000,36954.992187500,36955
2257,37308.99999999921419658,37308.996093750,37308.988281250,37309
2258,37049.99999999925785232,37050.000000000,37049.992187500,37050
2259,37634.99999999919964466,37635.000000000,37634.984375000,37635
2260,36377.99999999929423211,36378.000000000,36377.992187500,36378
2261,37196.99999999922874849,37197.000000000,37196.988281250,37197
2262,36816.99999999925785232,36817.000000000,36816.992187500,36817
2263,37566.99999999919964466,37566.996093750,37566.984375000,37567
2264,36572.99999999924330041,36573.000000000,36572.988281250,36573
2265,36914.99999999922874849,36915.000000000,36914.992187500,36915
2266,37194.99999999923602445,37195.000000000,37194.992187500,37195
2267,36616.99999999922874849,36617.000000000,36616.988281250,36617
2268,37599.99999999918509275,37599.996093750,37599.988281250,37600
2269,37245.99999999921419658,37246.000000000,37245.988281250,37246
2270,36787.99999999925785232,36788.000000000,36787.988281250,36788
2271,37080.99999999922147254,37081.000000000,37080.988281250,37081
2272,36731.99999999922147254,36731.996093750,36731.992187500,36732
2273,36728.99999999923602445,36729.000000000,36728.984375000,36729
2274,36545.99999999924330041,36546.000000000,36545.988281250,36546
2275,36293.99999999923602445,36294.000000000,36293.988281250,36294
2276,36048.99999999924330041,36049.000000000,36048.988281250,36049
2277,36677.99999999923602445,36678.000000000,36677.992187500,36678
2278,36531.99999999925057637,36532.000000000,36531.992187500,36532
2279,36454.99999999922874849,36454.996093750,36454.988281250,36455
2280,36635.99999999924330041,36635.996093750,36635.992187500,36636
2281,36551.99999999924330041,36551.996093750,36551.984375000,36552
2282,35910.99999999927968020,35911.000000000,35910.992187500,35911
2283,36459.99999999922874849,36460.000000000,36459.984375000,36460
2284,36989.99999999922874849,36989.996093750,36989.988281250,36990
2285,36108.99999999925785232,36109.000000000,36108.992187500,36109
2286,36220.99999999925057637,36220.996093750,36220.992187500,36221
2287,36555.99999999923602445,36556.000000000,36555.988281250,36556
2288,36013.99999999925785232,36014.000000000,36013.988281250,36014
2289,36037.99999999925057637,36038.000000000,36037.988281250,36038
2290,36415.99999999924330041,36416.000000000,36415.992187500,36416
2291,35816.99999999925785232,35817.000000000,35816.988281250,35817
2292,36768.99999999922874849,36769.000000000,36768.992187500,36769
2293,36216.99999999924330041,36217.000000000,36216.992187500,36217
2294,36295.99999999924330041,36296.000000000,36295.992187500,36296
2295,36194.99999999925057637,36194.996093750,36194.992187500,36195
2296,36588.99999999922874849,36588.996093750,36588.988281250,36589
2297,35886.99999999925785232,35887.000000000,35886.992187500,35887
2298,35680.99999999928695615,35681.000000000,35680.988281250,35681
2299,35644.99999999927240424,35645.000000000,35644.992187500,35645
2300,36131.99999999924330041,36131.992187500,36131.988281250,36132
2301,36017.99999999925785232,36018.000000000,36017.992187500,36018
2302,35856.99999999927240424,35856.996093750,35856.996093750,35857
2303,36303.99999999924330041,36303.996093750,36303.992187500,36304
2304,35463.99999999931605998,35464.000000000,35463.988281250,35464
2305,35984.99999999929423211,35984.996093750,35984.984375000,35985
2306,36059.99999999929423211,36060.000000000,36059.988281250,36060
2307,35528.99999999930878403,35529.000000000,35528.988281250,35529
2308,36349.99999999926512828,36350.000000000,36349.988281250,36350
2309,35878.99999999931605998,35879.000000000,35878.992187500,35879
2310,35866.99999999930878403,35867.000000000,35866.988281250,35867
2311,35681.99999999931605998,35681.996093750,35681.984375000,35682
2312,36364.99999999928695615,36365.000000000,36364.992187500,36365
2313,36170.99999999928695615,36170.996093750,36170.988281250,36171
2314,36900.99999999927240424,36901.000000000,36900.988281250,36901
2315,36177.99999999927968020,36178.000000000,36177.984375000,36178
2316,35698.99999999930150807,35699.000000000,35698.988281250,35699
2317,35814.99999999930150807,35815.000000000,35814.984375000,35815
2318,35612.99999999931605998,35613.000000000,35612.988281250,35613
2319,35596.99999999930878403,35597.000000000,35596.984375000,35597
2320,36186.99999999929423211,36187.000000000,36186.988281250,36187
2321,36324.99999999928695615,36324.996093750,36324.984375000,36325
2322,35714.99999999930150807,35715.000000000,35714.984375000,35715
2323,36132.99999999929423211,36132.996093750,36132.984375000,36133
2324,36309.99999999928695615,36310.000000000,36309.992187500,36310
2325,35020.99999999934516381,35021.000000000,35020.988281250,35021
2326,35714.99999999930878403,35715.000000000,35714.988281250,35715
2327,35552.99999999931605998,35552.996093750,35552.984375000,35553
2328,36390.99999999928695615,36391.000000000,36390.984375000,36391
2329,35859.99999999930150807,35859.996093750,35859.984375000,35860
2330,35952.99999999931605998,35953.000000000,35952.984375000,35953
2331,36007.99999999928695615,36008.000000000,36007.984375000,36008
2332,35246.99999999934516381,35246.996093750,35246.988281250,35247
2333,35462.99999999931605998,35463.000000000,35462.988281250,35463
2334,35132.99999999935243977,35133.000000000,35132.988281250,35133
2335,36056.99999999928695615,36057.000000000,36056.988281250,36057
2336,35697.99999999931605998,35698.000000000,35697.988281250,35698
2337,35557.99999999930150807,35557.996093750,35557.984375000,35558
2338,35278.99999999933061190,35279.000000000,35278.988281250,35279
2339,35111.99999999931605998,35112.000000000,35111.988281250,35112
2340,35242.99999999931605998,35243.000000000,35242.992187500,35243
2341,35666.99999999928695615,35667.000000000,35666.988281250,35667
2342,35516.99999999930150807,35517.000000000,35516.992187500,35517
2343,35258.99999999931605998,35258.996093750,35258.984375000,35259
2344,35056.99999999933061190,35057.000000000,35056.988281250,35057
2345,35838.99999999928695615,35838.996093750,35838.984375000,35839
2346,34695.99999999935243977,34696.000000000,34695.984375000,34696
2347,34874.99999999931605998,34875.000000000,34874.984375000,34875
2348,34866.99999999932333594,34866.996093750,34866.984375000,34867
2349,35559.99999999930150807,35560.000000000,35559.988281250,35560
2350,35092.99999999931605998,35092.996093750,35092.988281250,35093
2351,35037.99999999932333594,35038.000000000,35037.984375000,35038
2352,34869.99999999933788786,34869.996093750,34869.988281250,34870
2353,35656.99999999928695615,35657.000000000,35656.984375000,35657
2354,34734.99999999933061190,34735.000000000,34734.988281250,34735
2355,35611.99999999927968020,35612.000000000,35611.988281250,35612
2356,35173.99999999931605998,35174.000000000,35173.988281250,35174
2357,35002.99999999933061190,35003.000000000,35002.988281250,35003
2358,34464.99999999936699169,34465.000000000,34464.988281250,34465
2359,34674.99999999933061190,34675.000000000,34674.984375000,34675
2360,34604.99999999933788786,34605.000000000,34604.984375000,34605
2361,34395.99999999935243977,34396.000000000,34395.988281250,34396
2362,35227.99999999933061190,35228.000000000,35227.988281250,35228
2363,35201.99999999930878403,35202.000000000,35201.988281250,35202
2364,34849.99999999933061190,34849.996093750,34849.984375000,34850
2365,34944.99999999933061190,34945.000000000,34944.988281250,34945
2366,34746.99999999931605998,34747.000000000,34746.988281250,34747
2367,34666.99999999933061190,34667.000000000,34666.988281250,34667
2368,35236.99999999928695615,35237.000000000,35236.992187500,35237
2369,35050.99999999929423211,35050.996093750,35050.984375000,35051
2370,34637.99999999930150807,34638.000000000,34637.984375000,34638
2371,34921.99999999930150807,34922.000000000,34921.984375000,34922
2372,34651.99999999931605998,34652.000000000,34651.984375000,34652
2373,34277.99999999933788786,34278.000000000,34277.992187500,34278
2374,34955.99999999931605998,34956.000000000,34955.988281250,34956
2375,34524.99999999933061190,34524.996093750,34524.984375000,34525
2376,34245.99999999933061190,34246.000000000,34245.988281250,34246
2377,35150.99999999930150807,35150.996093750,35150.984375000,35151
2378,34419.99999999933061190,34420.000000000,34419.984375000,34420
2379,34316.99999999933061190,34317.000000000,34316.984375000,34317
2380,34342.99999999933788786,34342.996093750,34342.984375000,34343
2381,34896.99999999931605998,34897.000000000,34896.988281250,34897
2382,34580.99999999934516381,34581.000000000,34580.988281250,34581
2383,34159.99999999933061190,34160.000000000,34159.984375000,34160
2384,34390.99999999935971573,34391.000000000,34390.988281250,34391
2385,34903.99999999930150807,34903.996093750,34903.984375000,34904
2386,34439.99999999932333594,34440.000000000,34439.992187500,34440
2387,34884.99999999930150807,34885.000000000,34884.984375000,34885
2388,34873.99999999931605998,34874.000000000,34873.992187500,34874
2389,34512.99999999933061190,34513.000000000,34512.988281250,34513
2390,34787.99999999933061190,34788.000000000,34787.988281250,34788
2391,34307.99999999932333594,34307.996093750,34307.984375000,34308
2392,33943.99999999937426765,33944.000000000,33943.988281250,33944
2393,34523.99999999933061190,34524.000000000,34523.988281250,34524
2394,34170.99999999937426765,34171.000000000,34170.988281250,34171
2395,34451.99999999931605998,34452.000000000,34451.988281250,34452
2396,33898.99999999936699169,33898.996093750,33898.988281250,33899
2397,34261.99999999934516381,34262.000000000,34261.988281250,34262
2398,33946.99999999935971573,33947.000000000,33946.992187500,33947
2399,34305.99999999932333594,34306.000000000,34305.992187500,34306
