x_center,weight,fast_sin,fast_cos,std_sin,std_cos
1.563126423,3.067970276e-03,6.928637492e-01,9.325274713e+01,2.499588637e-01,2.614377942e-01
1.566194384,3.067970276e-03,3.093944152e-01,1.755784767e+02,2.500280788e-01,2.818299368e-01
1.569262346,3.067970276e-03,5.741664559e-01,2.313769135e+03,2.371334654e-01,3.491682010e-01
1.572330308,3.067970276e-03,5.716826625e-01,6.343794243e+03,2.371358775e-01,3.651312317e-01
1.575398269,3.067970276e-03,3.124876091e-01,1.986143286e+02,2.500268328e-01,2.813735993e-01
1.578466231,3.067970276e-03,7.097315888e-01,1.445390279e+02,2.499544117e-01,2.614751529e-01
1.581534192,3.067970276e-03,9.978315659e-01,1.532177718e+02,2.499064514e-01,2.542521744e-01
1.584602154,3.067970276e-03,1.213337272e+00,2.134899735e+02,2.500751895e-01,2.541249020e-01
1.587670115,3.067970276e-03,1.051790827e+00,1.341978713e+02,2.499447178e-01,4.487999118e-01
1.590738077,3.067970276e-03,7.367809255e-01,1.102315130e+02,2.500517914e-01,4.681734996e-01
1.593806039,3.067970276e-03,3.454804354e-01,5.540048858e+01,2.499849473e-01,4.683093856e-01
1.596874000,3.067851067e-03,2.824007744e-01,1.011099573e+02,2.499939980e-01,4.682059804e-01
1.599941962,3.067970276e-03,2.862393807e-01,4.443160838e+01,2.500040123e-01,4.676676587e-01
1.603009923,3.067970276e-03,3.365921326e-01,2.042110314e+01,2.500329215e-01,3.488657932e-01
1.606077885,3.067970276e-03,3.436949480e-01,2.374752663e+01,2.499798363e-01,3.209274318e-01
1.609145846,3.067970276e-03,4.189881089e-01,3.849932361e+01,2.500032966e-01,3.213198394e-01
1.612213808,3.067970276e-03,3.497719607e-01,5.254133991e+01,2.499762330e-01,3.210811771e-01
1.615281770,3.067970276e-03,3.034521819e-01,5.808509596e+01,2.500393806e-01,3.212820422e-01
1.618349731,3.067970276e-03,3.363172750e-01,4.723621115e+01,2.500187806e-01,3.213999394e-01
1.621417693,3.067970276e-03,8.452709871e-01,4.559576721e+01,2.499814532e-01,3.215944921e-01
1.624485654,3.067970276e-03,1.102407861e+00,3.470516657e+01,2.500104613e-01,3.215462320e-01
1.627553616,3.067970276e-03,1.096939945e+00,4.034563018e+01,2.500445516e-01,3.212481346e-01
1.630621578,3.067970276e-03,1.013325714e+00,5.460455885e+01,2.500014932e-01,3.214902762e-01
1.633689539,3.067970276e-03,6.502288853e-01,4.773894681e+01,2.499957171e-01,2.889022882e-01
1.636757501,3.067970276e-03,3.825765475e-01,3.933936535e+01,2.499971373e-01,2.681649838e-01
1.639825462,3.067851067e-03,2.992362661e-01,3.629238292e+01,2.499974484e-01,2.681437984e-01
1.642893424,3.067970276e-03,5.686826360e-01,2.209226025e+01,2.499730206e-01,2.682379412e-01
1.645961385,3.067970276e-03,7.423076382e-01,2.254818678e+01,2.500121375e-01,2.679410234e-01
1.649029347,3.067970276e-03,4.006290107e-01,9.323532925e+00,2.500327610e-01,2.682941435e-01
1.652097309,3.067970276e-03,2.837634667e-01,7.551868618e+00,2.500016007e-01,2.681071487e-01
1.655165270,3.067970276e-03,3.513782804e-01,1.060323128e+01,2.499950886e-01,2.684903836e-01
1.658233232,3.067970276e-03,5.143904348e-01,1.838403277e+01,2.500122360e-01,2.684604591e-01
1.661301193,3.067970276e-03,4.261999955e-01,2.618334980e+01,2.500438028e-01,2.685304599e-01
1.664369155,3.067970276e-03,3.228578839e-01,2.985032415e+01,2.500156869e-01,2.687465757e-01
1.667437116,3.067970276e-03,5.694738239e-01,2.542767059e+01,2.500266183e-01,2.686717469e-01
1.670505078,3.067970276e-03,1.170006689e+00,2.968236538e+01,2.503070682e-01,2.686510034e-01
1.673573040,3.067970276e-03,3.784237409e-01,2.461088929e+01,2.500064528e-01,2.685396904e-01
1.676641001,3.067970276e-03,6.043491024e-01,2.696953283e+01,2.500181251e-01,2.690214238e-01
1.679708963,3.067970276e-03,1.126072556e+00,3.279164573e+01,2.500321648e-01,2.690036328e-01
1.682776924,3.067851067e-03,1.544283809e+00,3.838594303e+01,2.500097496e-01,2.694177354e-01
1.685844886,3.067970276e-03,1.482893185e+00,3.974379072e+01,2.500625106e-01,2.694326347e-01
1.688912847,3.067970276e-03,1.115275776e+00,3.313585210e+01,2.500460556e-01,2.696193655e-01
1.691980809,3.067970276e-03,4.483759716e-01,1.531519048e+01,2.500327637e-01,2.693992370e-01
1.695048771,3.067970276e-03,4.799937070e-01,2.102597641e+01,2.500496858e-01,2.673536380e-01
1.698116732,3.067970276e-03,6.582620822e-01,5.502022527e+00,2.500567091e-01,2.548688921e-01
1.701184694,3.067970276e-03,1.096979416e+00,4.977654767e+00,2.500930130e-01,2.549194245e-01
1.704252655,3.067970276e-03,1.315807196e+00,7.523904090e+00,2.501085208e-01,2.550882379e-01
1.707320617,3.067970276e-03,1.118166959e+00,1.178157052e+01,2.500731539e-01,2.550581878e-01
1.710388578,3.067970276e-03,8.879055768e-01,1.551299023e+01,2.500935145e-01,2.550220844e-01
1.713456540,3.067970276e-03,4.790477128e-01,1.689091437e+01,2.502037035e-01,2.551139092e-01
1.716524502,3.067970276e-03,2.913972233e-01,1.390686823e+01,2.501082043e-01,2.550414171e-01
1.719592463,3.067970276e-03,4.052232734e-01,1.531864822e+01,2.501389014e-01,2.551333227e-01
1.722660425,3.067851067e-03,5.955546793e-01,8.989061621e+00,2.501136521e-01,2.549716104e-01
1.725728386,3.067970276e-03,5.982141454e-01,7.635536809e+00,2.501016050e-01,2.552018812e-01
1.728796348,3.067970276e-03,5.274515844e-01,9.241511077e+00,2.501345196e-01,2.553710855e-01
1.731864310,3.067970276e-03,3.401051673e-01,1.207441754e+01,2.501563483e-01,2.552427259e-01
1.734932271,3.067970276e-03,2.971522037e-01,1.402189941e+01,2.501734017e-01,2.554119859e-01
1.738000233,3.067970276e-03,2.994435330e-01,1.330112039e+01,2.491011072e-01,2.554693261e-01
1.741068194,3.067970276e-03,3.045464941e-01,7.950348030e+00,2.502204387e-01,2.553149888e-01
1.744136156,3.067970276e-03,1.035211288e+00,1.443164370e+01,2.502187104e-01,2.554102636e-01
1.747204117,3.067970276e-03,1.089014338e+00,1.205830785e+01,2.502596920e-01,2.552072837e-01
1.750272079,3.067970276e-03,8.556492890e-01,1.338041754e+01,2.503002557e-01,2.554755513e-01
1.753340041,3.067970276e-03,5.816171059e-01,1.636508356e+01,2.503271197e-01,2.554691749e-01
1.756408002,3.067970276e-03,3.157247095e-01,1.932388804e+01,2.503343964e-01,2.555598975e-01
1.759475964,3.067970276e-03,3.277885923e-01,2.010531768e+01,2.503796954e-01,2.553818692e-01
1.762543925,3.067970276e-03,4.399135781e-01,1.695245191e+01,2.503856403e-01,2.555466153e-01
1.765611887,3.067851067e-03,3.890749528e-01,8.114354546e+00,2.503858430e-01,2.555473974e-01
1.768679848,3.067970276e-03,7.487217375e-01,1.391900271e+01,2.504561626e-01,2.557428282e-01
1.771747810,3.067970276e-03,8.292749580e-01,7.881799824e+00,2.507887258e-01,2.556138270e-01
1.774815772,3.067970276e-03,6.156988956e-01,6.808299273e+00,2.504700361e-01,2.554918149e-01
1.777883733,3.067970276e-03,3.995288877e-01,8.693705716e+00,2.505404792e-01,2.557182964e-01
1.780951695,3.067970276e-03,3.371775208e-01,1.184542519e+01,2.505565722e-01,2.557313573e-01
1.784019656,3.067970276e-03,4.752453141e-01,1.410681540e+01,2.505846974e-01,2.559106778e-01
1.787087618,3.067970276e-03,6.182181099e-01,1.373981976e+01,2.505338866e-01,2.556950416e-01
1.790155579,3.067970276e-03,4.948891990e-01,8.778864547e+00,2.507129322e-01,2.557666165e-01
1.793223541,3.067970276e-03,8.037700663e-01,1.003978459e+01,2.506995728e-01,2.556620592e-01
1.796291503,3.067970276e-03,5.664594641e-01,5.373502606e+00,2.507402650e-01,2.561399787e-01
1.799359464,3.067970276e-03,5.475230798e-01,5.401535715e+00,2.506830957e-01,2.557733019e-01
1.802427426,3.067970276e-03,5.191257497e-01,8.198099726e+00,2.508608365e-01,2.558623531e-01
1.805495387,3.067970276e-03,5.731364655e-01,1.221676536e+01,2.508430834e-01,2.557409869e-01
1.808563349,3.067851067e-03,4.084543157e-01,1.520654442e+01,2.509040132e-01,2.557092710e-01
1.811631310,3.067970276e-03,4.004318800e-01,1.545776922e+01,2.509508651e-01,2.556093058e-01
1.814699272,3.067970276e-03,1.110636855e+00,1.100736029e+01,2.510242490e-01,2.556693171e-01
1.817767234,3.067970276e-03,4.445878993e-01,1.074242740e+01,2.511120756e-01,2.557452014e-01
1.820835195,3.067970276e-03,9.018062019e-01,6.339829030e+00,2.551405131e-01,5.842240446e-01
1.823903157,3.067970276e-03,1.138772671e+00,4.594946042e+00,2.592346518e-01,6.093544196e-01
1.826971118,3.067970276e-03,1.070891896e+00,5.139456790e+00,2.596456660e-01,4.495609784e-01
1.830039080,3.067970276e-03,6.193548134e-01,7.250820928e+00,2.599828295e-01,4.494503153e-01
1.833107042,3.067970276e-03,3.483658287e-01,8.820436519e+00,2.605018585e-01,4.490573876e-01
1.836175003,3.067970276e-03,4.845015400e-01,9.016206421e+00,2.608048309e-01,4.485558223e-01
1.839242965,3.067970276e-03,7.848507164e-01,6.857713587e+00,2.612618027e-01,4.503542576e-01
1.842310926,3.067970276e-03,7.237801230e-01,4.802386607e+00,2.616715852e-01,4.478142758e-01
1.845378888,3.067970276e-03,1.072339874e+00,2.710509648e+00,2.621011044e-01,4.485448137e-01
1.848446849,3.067851067e-03,1.002245756e+00,2.946046154e+00,2.623255039e-01,4.471930566e-01
1.851514811,3.067970276e-03,7.744250808e-01,4.589974010e+00,2.626786237e-01,4.474069700e-01
1.854582773,3.067970276e-03,4.064369017e-01,6.839021319e+00,2.632729948e-01,4.468993977e-01
1.857650734,3.067970276e-03,3.359243436e-01,8.568789785e+00,2.635487637e-01,4.470166586e-01
1.860718696,3.067970276e-03,4.018973521e-01,8.975199236e+00,2.639301396e-01,4.459353725e-01
1.863786657,3.067970276e-03,3.658642276e-01,7.065859205e+00,2.643190458e-01,4.466610041e-01
1.866854619,3.067970276e-03,4.745653235e-01,6.282163471e+00,2.649178093e-01,4.460903756e-01
1.869922580,3.067970276e-03,9.380468173e-01,4.249570788e+00,2.655608393e-01,4.466865015e-01
1.872990542,3.067970276e-03,1.252114916e+00,4.467192406e+00,2.659715388e-01,4.461927949e-01
1.876058504,3.067970276e-03,1.261695568e+00,5.858507981e+00,2.659065996e-01,4.471384797e-01
1.879126465,3.067970276e-03,8.946830854e-01,7.683015556e+00,2.669588144e-01,4.459403314e-01
1.882194427,3.067970276e-03,6.092043768e-01,8.829564800e+00,2.670557134e-01,4.465530130e-01
1.885262388,3.067970276e-03,4.001084913e-01,8.503224568e+00,2.677278147e-01,4.463041769e-01
1.888330350,3.067970276e-03,3.800660137e-01,5.692457972e+00,2.688059672e-01,4.443297117e-01
1.891398311,3.067851067e-03,6.257118979e-01,3.889987544e+00,2.691471035e-01,4.458746325e-01
1.894466273,3.067970276e-03,5.873076763e-01,2.708144436e+00,2.697448378e-01,4.460284657e-01
1.897534235,3.067970276e-03,3.824108180e-01,3.578308256e+00,2.702076919e-01,4.459783424e-01
1.900602196,3.067970276e-03,3.798828222e-01,5.562116156e+00,2.715421487e-01,4.453689505e-01
1.903670158,3.067970276e-03,5.998833643e-01,7.866838616e+00,2.723320716e-01,4.460264691e-01
1.906738119,3.067970276e-03,5.900566101e-01,9.355778681e+00,2.721665354e-01,4.448576280e-01
1.909806081,3.067970276e-03,4.344876611e-01,9.294145254e+00,2.744366237e-01,4.454858008e-01
1.912874042,3.067970276e-03,8.561544792e-01,6.654452990e+00,2.734802244e-01,4.445887713e-01
1.915942004,3.067970276e-03,5.336274215e-01,6.023470596e+00,2.741883414e-01,4.450360863e-01
1.919009966,3.067970276e-03,3.925908035e-01,3.322922254e+00,2.751873313e-01,4.458504058e-01
1.922077927,3.067970276e-03,4.388945841e-01,3.164545530e+00,2.756950621e-01,4.454413774e-01
1.925145889,3.067970276e-03,5.548418577e-01,4.528837681e+00,2.775139517e-01,4.433446583e-01
1.928213850,3.067970276e-03,8.206239823e-01,6.660134077e+00,2.782443820e-01,4.450253350e-01
1.931281812,3.067970276e-03,8.047775983e-01,8.433679594e+00,2.793106183e-01,4.449449317e-01
1.934349774,3.067851067e-03,5.786961075e-01,9.120852395e+00,2.799489350e-01,4.453831487e-01
1.937417735,3.067970276e-03,5.956847050e-01,7.700212121e+00,2.799479615e-01,4.446964736e-01
1.940485697,3.067970276e-03,4.952994693e-01,6.694025810e+00,2.816412773e-01,4.448432051e-01
1.943553658,3.067970276e-03,9.079075032e-01,3.676582049e+00,2.824432528e-01,4.451302829e-01
1.946621620,3.067970276e-03,1.127683470e+00,3.208369200e+00,2.828924205e-01,4.452711258e-01
1.949689581,3.067970276e-03,1.034286165e+00,4.260910926e+00,2.842769124e-01,4.435916913e-01
1.952757543,3.067970276e-03,6.357304768e-01,6.099177798e+00,2.856843801e-01,4.444179876e-01
1.955825505,3.067970276e-03,4.340119041e-01,7.601598538e+00,2.866012864e-01,4.429486956e-01
1.958893466,3.067970276e-03,3.834382736e-01,8.046669706e+00,2.872907048e-01,4.428063890e-01
1.961961428,3.067970276e-03,4.134693484e-01,6.420291291e+00,2.878986923e-01,4.430436908e-01
1.965029389,3.067970276e-03,8.564463123e-01,4.183285486e+00,2.900140124e-01,4.430239050e-01
1.968097351,3.067970276e-03,9.506142206e-01,2.608872390e+00,2.901068435e-01,4.435277905e-01
1.971165312,3.067970276e-03,6.584013117e-01,3.082765916e+00,2.913049258e-01,4.422336311e-01
1.974233274,3.067851067e-03,4.218255530e-01,4.669813553e+00,2.931852579e-01,4.423752149e-01
1.977301236,3.067970276e-03,5.016553054e-01,6.639377296e+00,2.935011086e-01,4.426543495e-01
1.980369197,3.067970276e-03,6.408185075e-01,7.864196457e+00,2.940781119e-01,4.434113964e-01
1.983437159,3.067970276e-03,5.753094391e-01,7.635903670e+00,2.967587642e-01,4.456473584e-01
1.986505120,3.067970276e-03,5.449412597e-01,4.937813147e+00,2.978018942e-01,4.409781085e-01
1.989573082,3.067970276e-03,5.687704750e-01,3.320604725e+00,2.979768873e-01,4.402404321e-01
1.992641043,3.067970276e-03,1.121643477e+00,2.249630073e+00,2.994161490e-01,4.391895683e-01
1.995709005,3.067970276e-03,1.268432222e+00,2.979612800e+00,3.007486476e-01,4.385572073e-01
1.998776967,3.068089485e-03,1.119221482e+00,4.784443214e+00,3.026640796e-01,4.383374625e-01
2.001844928,3.067970276e-03,7.006246895e-01,6.888240350e+00,3.026862571e-01,4.367771920e-01
2.004912890,3.067970276e-03,5.071347262e-01,8.169053687e+00,3.046841817e-01,4.356622756e-01
2.007980851,3.067970276e-03,4.576618598e-01,7.924368060e+00,3.058471976e-01,4.381718290e-01
2.011048813,3.067970276e-03,6.987845715e-01,5.143014250e+00,3.071081441e-01,4.355711146e-01
2.014116774,3.067970276e-03,4.754958848e-01,5.385286986e+00,3.101033034e-01,4.339763667e-01
2.017184736,3.067731857e-03,6.243238144e-01,4.040674807e+00,3.115981834e-01,4.314706122e-01
2.020252698,3.067970276e-03,5.413339723e-01,4.663837550e+00,3.120261822e-01,4.314644652e-01
2.023320659,3.067970276e-03,4.319669505e-01,6.241924676e+00,3.148266094e-01,4.315017066e-01
2.026388621,3.067970276e-03,4.888461531e-01,8.117537642e+00,3.159459508e-01,4.275453419e-01
2.029456582,3.067970276e-03,5.458640053e-01,9.147522102e+00,3.163022706e-01,4.271314822e-01
2.032524544,3.067970276e-03,4.802614365e-01,8.667184316e+00,3.194961077e-01,4.249242689e-01
2.035592506,3.067970276e-03,8.009784478e-01,5.664332530e+00,3.201065584e-01,4.239079767e-01
2.038660467,3.067970276e-03,6.363771409e-01,4.732945713e+00,3.221210128e-01,4.228647908e-01
2.041728429,3.067970276e-03,5.161815544e-01,3.233583523e+00,3.238601490e-01,4.201183756e-01
2.044796390,3.067970276e-03,6.591495295e-01,3.760142529e+00,3.253549881e-01,4.187099783e-01
2.047864352,3.067970276e-03,8.979361316e-01,5.293958542e+00,3.270103425e-01,4.163194519e-01
2.050932313,3.067970276e-03,1.219593702e+00,7.206220122e+00,3.270382636e-01,4.146219866e-01
2.054000275,3.067970276e-03,1.108095062e+00,8.347601662e+00,3.319661541e-01,4.124578746e-01
2.057068237,3.067970276e-03,6.609663179e-01,8.077533304e+00,3.328507893e-01,4.106624812e-01
2.060136198,3.067970276e-03,1.001080067e+00,5.372173358e+00,3.345493011e-01,4.081329889e-01
2.063204160,3.067970276e-03,5.413016157e-01,3.841455019e+00,3.365355067e-01,4.058523789e-01
2.066272121,3.067970276e-03,5.596211606e-01,2.655300039e+00,3.390194918e-01,4.029504524e-01
2.069340083,3.067970276e-03,5.598815007e-01,3.345605412e+00,3.399948085e-01,4.030267466e-01
2.072408044,3.067970276e-03,4.726607574e-01,4.954966700e+00,2.598674005e-01,4.947062707e-01
2.075476006,3.067970276e-03,4.896817077e-01,6.868564328e+00,2.601123217e-01,4.896067371e-01
2.078543968,3.067970276e-03,5.538858512e-01,7.913335425e+00,2.605666718e-01,4.996053171e-01
2.081611929,3.067970276e-03,5.129849294e-01,7.484774960e+00,2.604017581e-01,5.019622994e-01
2.084679891,3.067970276e-03,7.309286422e-01,4.566199594e+00,2.606716284e-01,5.039219040e-01
2.087747852,3.067970276e-03,8.067827648e-01,5.856712380e+00,2.616118841e-01,5.082267590e-01
2.090815814,3.067970276e-03,8.380136574e-01,2.873254167e+00,2.606745377e-01,5.100052216e-01
2.093883775,3.067970276e-03,5.556565273e-01,1.991237854e+00,2.725797904e-01,4.477364323e-01
2.096951737,3.067970276e-03,4.822965132e-01,1.757716685e+00,2.615034193e-01,3.166645277e-01
2.100019699,3.067970276e-03,8.125267215e-01,2.548902403e+00,2.622327595e-01,3.181899070e-01
2.103087660,3.067731857e-03,9.471263734e-01,3.157767972e+00,2.628254770e-01,3.188063791e-01
2.106155622,3.067970276e-03,7.083237235e-01,3.290188537e+00,2.633888234e-01,3.206930562e-01
2.109223583,3.067970276e-03,7.977811831e-01,2.445700655e+00,2.636952160e-01,3.212826481e-01
2.112291545,3.067970276e-03,6.573359377e-01,3.448392445e+00,2.643717790e-01,3.222004944e-01
2.115359506,3.067970276e-03,9.681666561e-01,1.867195276e+00,2.644118897e-01,3.232847288e-01
2.118427468,3.067970276e-03,1.237537520e+00,1.519304761e+00,2.642338765e-01,3.239137133e-01
2.121495430,3.067970276e-03,1.038887594e+00,1.897011440e+00,2.645128560e-01,3.271086856e-01
2.124563391,3.067970276e-03,5.694133077e-01,2.735496056e+00,2.655758395e-01,3.262975371e-01
2.127631353,3.067970276e-03,5.047205836e-01,3.450910629e+00,2.660472358e-01,3.297568773e-01
2.130699314,3.067970276e-03,7.294862399e-01,3.735464610e+00,2.661933749e-01,3.304195685e-01
2.133767276,3.067970276e-03,7.004561292e-01,3.119590993e+00,2.664144687e-01,3.336548508e-01
2.136835238,3.067970276e-03,6.510422203e-01,1.863192339e+00,2.674494804e-01,3.346846729e-01
2.139903199,3.067970276e-03,6.275221184e-01,1.297643221e+00,2.674911233e-01,3.360489456e-01
2.142971161,3.067970276e-03,6.987539349e-01,1.639709383e+00,2.692677175e-01,3.372801217e-01
2.146039122,3.067970276e-03,5.914936802e-01,2.448433230e+00,2.685867094e-01,3.403779495e-01
2.149107084,3.067970276e-03,4.892585011e-01,3.438709427e+00,2.692575006e-01,3.426549697e-01
2.152175045,3.067970276e-03,5.066527904e-01,4.025272862e+00,2.697837784e-01,3.454466541e-01
2.155243007,3.067970276e-03,5.123513736e-01,3.925232525e+00,2.693549749e-01,3.495905378e-01
2.158310969,3.067970276e-03,9.804221338e-01,2.666853855e+00,2.707110231e-01,3.491760127e-01
2.161378930,3.067970276e-03,1.215414425e+00,3.578582824e+00,2.707547866e-01,3.505029485e-01
2.164446892,3.067970276e-03,1.272628628e+00,2.222961322e+00,2.716482382e-01,3.547399504e-01
2.167514853,3.067970276e-03,8.118595192e-01,1.947099218e+00,2.723773396e-01,3.575864843e-01
2.170582815,3.067970276e-03,5.214454059e-01,2.278488459e+00,2.721070861e-01,3.600221905e-01
2.173650776,3.067970276e-03,8.204687898e-01,2.926603257e+00,2.724142962e-01,3.620844432e-01
2.176718738,3.067970276e-03,1.160899726e+00,3.328443176e+00,2.741447461e-01,3.657768422e-01
2.179786700,3.067970276e-03,1.049411666e+00,3.211250601e+00,2.739731454e-01,3.678321137e-01
2.182854661,3.067970276e-03,6.317925586e-01,2.106250098e+00,2.748966818e-01,3.711678255e-01
2.185922623,3.067731857e-03,7.207269627e-01,2.756055812e+00,2.749307068e-01,3.741790093e-01
2.188990584,3.067970276e-03,9.356329173e-01,2.405204493e+00,2.750064228e-01,3.766430218e-01
2.192058546,3.067970276e-03,7.135990511e-01,2.826262541e+00,2.754883428e-01,3.829129810e-01
2.195126507,3.067970276e-03,5.225302127e-01,3.543529382e+00,2.744274540e-01,3.845011608e-01
2.198194469,3.067970276e-03,6.889873927e-01,4.291247501e+00,2.768111174e-01,3.875952096e-01
2.201262431,3.067970276e-03,8.501657410e-01,4.491659107e+00,2.772628834e-01,3.917037587e-01
2.204330392,3.067970276e-03,6.905844853e-01,3.897533921e+00,2.777115065e-01,3.952270145e-01
2.207398354,3.067970276e-03,8.561639991e-01,2.047881656e+00,2.784651876e-01,4.005666852e-01
2.210466315,3.067970276e-03,7.223098136e-01,3.201565904e+00,2.787240527e-01,4.049346628e-01
2.213534277,3.067970276e-03,1.492171649e+00,2.813575115e+00,2.788112646e-01,4.070176630e-01
2.216602238,3.067970276e-03,1.666559055e+00,3.196231752e+00,2.792128102e-01,4.122810728e-01
2.219670200,3.067970276e-03,1.291392698e+00,3.867758573e+00,2.771961867e-01,4.159830188e-01
2.222738162,3.067970276e-03,6.589869622e-01,4.570384481e+00,2.795728448e-01,4.197639119e-01
2.225806123,3.067970276e-03,5.731312497e-01,4.763276362e+00,2.801728753e-01,4.252668145e-01
2.228874085,3.067970276e-03,8.287336052e-01,4.178806306e+00,2.804269569e-01,4.280135871e-01
2.231942046,3.067970276e-03,7.642335889e-01,2.344067396e+00,2.801106590e-01,4.325587017e-01
2.235010008,3.067970276e-03,8.462888562e-01,2.134555110e+00,2.805089367e-01,4.379093705e-01
2.238077970,3.067970276e-03,9.393566999e-01,1.145346931e+00,2.815030967e-01,4.404514285e-01
2.241145931,3.067970276e-03,6.415397182e-01,1.186869617e+00,2.802221005e-01,4.439606380e-01
2.244213893,3.067970276e-03,5.773962139e-01,1.805050835e+00,2.809319768e-01,4.495367041e-01
2.247281854,3.067970276e-03,9.828683368e-01,2.813820559e+00,2.802407741e-01,4.531689613e-01
2.250349816,3.067970276e-03,1.184224548e+00,3.608468082e+00,2.811478773e-01,4.584622473e-01
2.253417777,3.067970276e-03,8.884413005e-01,3.966571722e+00,2.814419265e-01,4.618190727e-01
2.256485739,3.067970276e-03,8.714732612e-01,3.409400438e+00,2.807375557e-01,4.661448395e-01
2.259553701,3.067970276e-03,7.947523613e-01,3.734494991e+00,2.824407738e-01,4.685402149e-01
2.262621662,3.067970276e-03,1.289482413e+00,3.063542162e+00,2.808737448e-01,4.732922409e-01
2.265689624,3.067970276e-03,1.144399610e+00,3.205527178e+00,2.807826316e-01,4.795567557e-01
2.268757585,3.067731857e-03,7.525108917e-01,3.691071883e+00,2.820868904e-01,4.810522320e-01
2.271825547,3.067970276e-03,5.715187460e-01,4.283171497e+00,2.808783221e-01,4.845733571e-01
2.274893508,3.067970276e-03,7.001270509e-01,4.424617657e+00,2.800705917e-01,4.883287816e-01
2.277961470,3.067970276e-03,6.987618882e-01,3.888942884e+00,2.872180736e-01,4.909076608e-01
2.281029432,3.067970276e-03,7.312194256e-01,2.220152218e+00,2.927505654e-01,4.938695730e-01
2.284097393,3.067970276e-03,7.146199587e-01,2.804364093e+00,2.932803161e-01,4.971213378e-01
2.287165355,3.067970276e-03,1.246933341e+00,1.244699513e+00,2.925414514e-01,4.972115804e-01
2.290233316,3.067970276e-03,1.233526085e+00,9.334397278e-01,2.930702548e-01,4.976775713e-01
2.293301278,3.067970276e-03,8.371094897e-01,1.277588033e+00,2.915654480e-01,4.577831108e-01
2.296369239,3.067970276e-03,5.817359554e-01,2.209251902e+00,2.915299230e-01,5.012272315e-01
2.299437201,3.067970276e-03,7.629742188e-01,3.153841672e+00,2.900857413e-01,5.020830161e-01
2.302505163,3.067970276e-03,9.004370721e-01,3.882784749e+00,2.905964950e-01,5.013957854e-01
2.305573124,3.067970276e-03,6.609271455e-01,3.924145226e+00,2.886081017e-01,5.003906983e-01
2.308641086,3.067970276e-03,9.622063294e-01,3.553716386e+00,2.890280920e-01,4.963471204e-01
2.311709047,3.067970276e-03,1.461099780e+00,2.747541962e+00,2.872001161e-01,4.952765551e-01
2.314777009,3.067970276e-03,1.250965588e+00,2.783178451e+00,2.868504617e-01,4.939058752e-01
2.317844970,3.067970276e-03,7.770457826e-01,3.199055032e+00,2.865680353e-01,4.907943193e-01
2.320912932,3.067970276e-03,6.100619150e-01,3.788570796e+00,2.844744891e-01,4.825682000e-01
2.323980894,3.067970276e-03,8.040166385e-01,4.000704255e+00,2.860809137e-01,4.835485268e-01
2.327048855,3.067970276e-03,8.172441671e-01,3.632043418e+00,2.850313137e-01,4.762703877e-01
2.330116817,3.067970276e-03,7.044463361e-01,2.231975491e+00,2.831441250e-01,4.732651702e-01
2.333184778,3.067970276e-03,7.128808178e-01,3.619577723e+00,2.833402216e-01,4.670208238e-01
2.336252740,3.067970276e-03,1.204343997e+00,2.937738128e+00,2.825784693e-01,4.587893087e-01
2.339320702,3.067970276e-03,1.218803199e+00,3.022184056e+00,2.833336030e-01,4.492444525e-01
2.342388663,3.067970276e-03,8.593538549e-01,3.420034708e+00,2.799505475e-01,4.393413002e-01
2.345456625,3.067970276e-03,6.019852568e-01,3.928665296e+00,2.800798758e-01,4.307585559e-01
2.348524586,3.067970276e-03,7.039294542e-01,4.007429307e+00,2.794326743e-01,4.200959228e-01
2.351592548,3.067970276e-03,7.312872642e-01,3.459974482e+00,2.791630885e-01,4.096204692e-01
2.354660509,3.067731857e-03,7.040539265e-01,1.857342616e+00,2.791178728e-01,3.966150371e-01
2.357728471,3.067970276e-03,8.664530387e-01,2.513466775e+00,5.212417194e-01,2.820796358e-01
2.360796433,3.067970276e-03,1.234302029e+00,1.694675798e+00,5.383334895e-01,2.814093829e-01
2.363864394,3.067970276e-03,1.734230609e+00,1.752092396e+00,5.515715881e-01,2.795874724e-01
2.366932356,3.067970276e-03,1.651124195e+00,2.241008588e+00,5.648839232e-01,2.790065084e-01
2.370000317,3.067970276e-03,1.155049222e+00,2.984080299e+00,5.753749146e-01,2.769774993e-01
2.373068279,3.067970276e-03,8.411884156e-01,3.427464860e+00,5.871691147e-01,2.770230618e-01
2.376136240,3.067970276e-03,7.945183326e-01,3.397387205e+00,5.982976416e-01,2.760812536e-01
2.379204202,3.067970276e-03,1.339461762e+00,2.444116230e+00,6.080371772e-01,2.758909541e-01
2.382272164,3.067970276e-03,7.767544371e-01,2.433650047e+00,6.153378436e-01,2.736364578e-01
2.385340125,3.067970276e-03,1.334967882e+00,1.496015062e+00,6.189443047e-01,2.754364560e-01
2.388408087,3.067970276e-03,1.674152552e+00,1.491929045e+00,6.271400026e-01,2.756001096e-01
2.391476048,3.067970276e-03,1.462150826e+00,1.974721675e+00,6.266845809e-01,2.765481569e-01
2.394544010,3.067970276e-03,9.387793429e-01,2.799627268e+00,6.354856022e-01,2.742640545e-01
2.397611971,3.067970276e-03,7.020766818e-01,3.404126963e+00,6.395932862e-01,2.730551286e-01
